judul,isi_laporan,info,link
Jatinangor Darurat Sampah. Mohon Bantuan Untuk Pembersihan Sampah,"Berdasarkan laporan warga perumahan jatinangor city park (janaty park), desa cibeusi, kecamatan jatinangor. banyak warga yang mengeluhkan asap akibat pembakaran sampah oleh pihak yang tidak bertanggung jawab, sehingga menyebabkan kesehatan terganggu. asap sisa pembakaran sampah telah menyebabkan kesehatan masyarakat terganggu, seperti batuk-batuk dan sesak napas.

sampah yang dibakar berasal dari tumpukan sampah yang dibuang orang tidak bertanggung jawab di sekitar janaty park.
dari hasil pemantauan, terdapat beberapa orang yang membuang sampah yang berasal dari tempat yang jauh dan sengaja membuang sampah di janaty park. hal ini antara lain disebabkan banyaknya akses atau jalan tikus menuju perumahan janaty park, sehingga sulit untuk mencegah orang membuang sampah di sekitar janaty park.

menindaklanjuti hal tersebut, warga rw.11 bersama pihak desa cibeusi dan pt. koryza selaku pengembang perumahan janaty park telah melakukan kerja bakti sebanyak 2 kali untuk membersihkan tumpukan sampah tersebut.

bahkan pada kerja bakti yang kedua, warga juga telah bekerja sama dengan sekitar 50 orang mahasiswa itb untuk membersihkan sampah. namun, setelah bersih, masyarakat tetap membuang dan membakar sampah sembarangan.

warga telah mencurahkan tenaga, waktu dan dana untuk membersihkan sampah tersebut, namun hasilnya sia-sia. karena masyarakat tetap membuang dan membakar sampah sembarangan.

untuk itu, dimohon bantuan kepada pemerintah dan pihak-pihak terkait untuk:
1. mendorong pt. koryza selaku developer untuk segera menutup akses-akses jalan atau""jalan tikus"" yang sering dijadikan akses jalan bagi warga sekitar untuk membuang dan membakar sampah sembarangan.

2. memohon bantuan kepada dinas lingkungan hidup untuk:
a. membantu membersihkan sampah dilokasi yang sering dijadikan tempat pembuangan dan pembakaran sampah.
b. mengedukasi masyarakat di lingkungan rw.4, rw.8 dan rw.12 desa cibeusi dan sekitarnya agar tidak membuang sampah sembarangan.
c. mendorong pihak desa cibeusi untuk segera menyusun dan menerapkan pengelolaan sampah di lingkungan desa cibeusi, karena statusnya sudah darurat sampah.
d. mendorong pt. koryza selaku pengembang perumahan untuk tidak membakar sampah di lingkungan koryza. selama ini pengelolaan sampah oleh pt. koryza adalah dibakar dilahan kosong milik koryza.

terima kasih.",  PENCEMARAN LINGKUNGAN |   LAPORAN 4 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/jatinangor-darurat-sampah-mohon-bantuan-untuk-pembersihan-sampah-202406061354091717656849341
SMPN 1 Cimanggung adaa Pungutan,"Assalamu'alaikum Wr wbTolong dengan hormat di tindaklanjuti untuk SMPN 1 Cimanggung ada pungutan Dana pengambilan Ijazah untuk Map , Poto dan kartu pelajar dengan Jumlah uang yang di minta 125rb apakah itu di benarkan oleh undang-undang ya?",,https://www.lapor.go.id/laporan/detil/smpn-1-cimanggung-adaa-pungutan-202510151115261760501726194
Aliran Di Jembatan Cincin,"Assalamualaikum wr. wb.

Yth. Kang Emil
selaku Gubernur Jawa Barat.

Permasalahan aliran lampu yang tak kunjung selesai mohon untuk diperbaiki, agar tidak terjadi korban lagi yang bisa jatuh dari kertinggian.

lokasi :
Jembatan Cincin Cikuda (bekas kereta api jaman belanda)
Wassalamualaikum wr. wb",  LAINNYA TERKAIT ENERGI DAN SUMBER DAYA ALAM |   LAPORAN 12 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/aliran-di-jembatan-cincin-202308302029131693402153008
Jalan Hancur,"Sepanjang jalan dari masuk tugu komplek garuda di Desa Ganjaresik, Wado, kab. Sumedang rusak, yang terfoto sebagian kecil, ada yang lubangnya dalam dan lebar disana sampai bikin motor dan mobil selip, aspal sudah terkikis jadi sisa batu batu kali besar. Kalau musim hujan gini bikin mobil selip. Lokasi Kejadian Kabupaten Sumedang | Wado | Ganjaresik | Jalan masuk dari gerbang Komplek Garuda Kewenangan Dinas Bina Marga dan Penataan Ruang Kabupaten Sumedang","  JUMAT, 2024/03/01 |   JALAN BERLUBANG |   LAPORAN 4 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/jalan-hancur-202403051044221709610262164
Informasi Tentang RTRW Kabupaten Sumedang,"Selamat pagi bappppeda sumedang, apakah saya bisa mengakses info tentang peraturan tata ruang, rtrw kab. Sumedang? Sebab saya cari di google tidak ketemu. Atau ada prosedur tertentu dulu sebelumnya untuk akses tersebut? Mohon bantuannya, terima kasih",,https://www.lapor.go.id/laporan/detil/informasi-tentang-rtrw-kabupaten-sumedang-202509121036111757648171962
kebakaran,telah terjadi kebakaran di dusun Cisoka desa sukamaju kejadian sekitar pukul 9.09 wib tanggal 6 maret 2026 akibat arus pendek listrik tidak ada korban jiwa kerugian satu buah motor dan material bahan Bagunan atas nama Yusup dua rumah atas nama Dewi kerugian sekitar 50 juta,,https://www.lapor.go.id/laporan/detil/kebakaran-202603061242451772775765108
Syarat mendapatkan kartu anggota perpustakaan,Syaratnya apa saja? (untuk mendapat kartu anggota perpustakaan),,https://www.lapor.go.id/laporan/detil/syarat-mendapatkan-kartu-anggota-perpustakaan-202508290221091756408869958
Pemungutan Uang 1.2Jt Untuk Kas Minvet,"Mohon maaf izin bertanya, apakah minvet dibawah naungan kemenhan? saya ingin meminta informasi mengenai pemungutan uang untuk kas minvet, nenek saya baru saja mencairkan gaji pensiunan janda veteran dibantu oleh ranting minvet, setelah uang nya cair ranting meminta uang sejumlah 1.2jt untuk kas minvet kab. sumedang.
apakah betul sebesar itu? bisa boleh saya tau uang nya dipakai untuk kegiatan atau keperluan apa karena nominal nya sangat besar. mohon informasi nya. terimakasih",  LAINNYA TERKAIT SOSIAL DAN KESEJAHTERAAN |   LAPORAN 9 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/pemungutan-uang-1-2jt-untuk-kas-minvet-202311221726051700648765716
Permintaan Informasi terkait kontak pengelola Bendungan Jatigede,"Assalamualaikum, selamat siang bapak/ibuPerkenalkan saya Neng Reva Setiani mahasiswa dari Universitas Muhammadiyah Bandung. Izin bapak/ibu saya sedang mencari informasi terkait pengelolaan bendungan jatigede, untuk bisa mendapatkan informasi tersebut saya harus ke bagian mana ya? Sebelumnya terima kasih",,https://www.lapor.go.id/laporan/detil/permintaan-informasi-terkait-kontak-pengelola-bendungan-jatigede-202512312252141767196334542
Segera Perbaiki Jalan Berlubang,"Nama jalan yang berlubang ini adalah jalan cijambu yang menghubungkan 4 desa yaitu desa margaluyu, desa pasigaran, desa kadakajaya dan desa cijambu, kecamatan Tanjungsari, Kabupaten Sumedang, Jawa Barat. Menurut pihak Desa, jalan ini yang memegang perbaikan adalah kabupaten. Kira kira 4 tahun yang lalu jalan ini di perbaiki, tapi tidak semua menggunakan beton, jadi ada yang hotmix ada juga yang beton. Yang harus segera diperbaiki adalah jalan yang hotmix, karena sebagian besar jalan yang berlubang adalah yang hotmix, mohon segera diperbaiki?Lokasi KABUPATEN SUMEDANG |TANJUNGSARIPASIGARAN | jl. Cijambu, RT04/RW04, Desa Pasigaran, Kecamatan Tanjungsari, Kabupaten Sumedang, Jawa BaratAduan ini menjadi kewenangan Pemda Kabupaten Sumedang","  SABTU, 2025/02/22 |   JALAN BERLUBANG |   LAPORAN 4 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/segera-perbaiki-jalan-berlubang-202502261052481740541968225
Bansos Yg Terhenti Setelah Suami Meninggal,"""Nenek saya merupakan salah satu penerima bansos PKH sejak ada bantuan PKH.Bantuan tersebut turun a.n.nenek saya sendiri yaitu ibu karmini.selain itu ada juga bantuan beras,dan BPJS kesehatan yang dari pemerintah.November 2022 kakek saya meninggal,maka sekarang nenek saya tinggal sama anaknya yang bungsu.setelah kakek saya meninggal nenek saya tidak pernah mendapat bantuan PKH lagi.dan bantuan beras juga sudah tidak dapat lagi.dan yang lebih kaget saat nenek saya sakit terus berobat ke puskesmas BPJS nya sudah tidak aktif dan tidak bisa digunakan. nenek saya bertanya kepada petugas d puskesmas tersebut katanya BPJS kesehatan nenek saya sudah di non aktifkan. Terus sempat bertanya ke petugas desa tempat nenek saya tinggal terkait segala bentuk bantuan sosial yang di berikan oleh pemerintah kenapa bisa d stop, akan tetapi tidak didapat jawaban yang memuaskan. malah katanya sekarang karena nenek saya tinggal dengan paman saya yang punya penghasilan jadi sudah tidak berhak menerima bantuan. loh kan lucu ya...masa seorang lansia yang hidup sebatang kara diputus bantuan nya hanya karena tinggal dengan anaknya. padahal jelas semua bantuan a.n. Nenek saya yang masih hidup. bukan a.n. Kakek saya yang sudah meninggal. saya mohon pihak terkait dari dinsos Jabar, dinsos kab.sumedang bisa menindak lanjutinya.semoga hak yang selama ini nenek saya dapatkan bisa kembali.Dan semoga pihak dinas sosial kab. sumedang bisa mengkaji ulang data penerima bansos di desa Cileles kec.jatinangor kab.sumedang supaya lebih tepat sasaran.mohon bantuan dari pihak dinsos Jabar dan dinsos kab.sumedang.""Lokasi Kejadian Kabupaten Sumedang | Jatinangor | Cileles | Dusun Mekarjaya RT 01 RW 07 desa Cileles kec.jatinangor kab.sumedang 45363Kewenangan Kabupaten Sumedang","  RABU, 2024/05/15 |   BANTUAN SOSIAL |   LAPORAN 3 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/bansos-yg-terhenti-setelah-suami-meninggal-202405170852521715910772184
Permohonan Peminjaman Perahu,"Sehubungan dengan rencana pelaksanaan Pekerjaan Survei Batimetri pada Area Sungai di Jembatan Cimanuk, Kecamatan Tomo, Kabupaten Sumedang yang akan Dilaksanakan pada 9 Oktober 2025, bersama ini kami dari CV Safari Alam Teknik bermaksud Mengajukan permohonan peminjaman perahu karet dari BPBD Kabupaten Sumedang. Peralatan tersebut akan kami gunakan untuk mendukung kegiatan survei lapangan,Khususnya dalam pengambilan data di area sungai yang tidak dapat dijangkau tanpa bantuan Perahu. Kami menjamin bahwa peralatan yang dipinjam akan digunakan dengan sebaikbaiknya, dirawat selama pemakaian, serta dikembalikan dalam keadaan baik dan tepat waktuSetelah kegiatan selesai. Demikian permohonan ini kami sampaikan. Atas perhatian dan kerja sama yang baik,Kami ucapkan terima kasih.",,https://www.lapor.go.id/laporan/detil/permohonan-peminjaman-perahu-202510090937241759977444577
Progress Realisasi Kawasan Industri,Ijin kalau boleh tau peta kawasan industri yang akan segera terealisasikan wilayah mana aja ya ?,,https://www.lapor.go.id/laporan/detil/progress-realisasi-kawasan-industri-202509121034431757648083385
Bank Sampah Daerah Cilembu-Tanjung Sari,"Bismillah assalamu'laikum warahmatullah wabarakatuh

perkenalkan saya fna warga desa cilembu, kec. pamulihan, kabupaten sumedang. isu lingkungan sekarang sedang hangat-hangatnya. penggunungan sampah terjadi di beberapa tpa selepas lebaran. pemanasan global juga sudah mulai terasa dampaknya, diantaranya adanya heat wave di beberapa negara di dunia, bahkan ada beberapa kasus kematian akibat heat stoke. semoga hal tersebut tidak terjadi pula di indonesia.

sampah yang menumpuk juga bisa menimbulkan berbagai masalah lain diantaranya adalah banjir dan juga pencemaran lingkungan. baik pencemaran air karena banyak yang membuang sampah ke sungai, pencemaran udara karena pembakaran sampah, juga pencemaran tanah karena mengubur sampah yang di dalamnya terdapat zat-zat berbahaya dan banyak pula sampah yang sulit terurai.

sudah saatnya kita untuk meningkatkan kepedulian dengan naik level dalam mengelola sampah. warga bukan hanya dihimbau untuk membuang sampah di tempatnya karena hal itu hanya memindahkan masalah ke tempat lain. kesadaran masyarakat untuk memilah sampah masih sangat minim, ditambah pula sedikitnya bank sampah dan kurangnya sosialisai membuat mereka masih sulit untuk melaksanakannya.

info di media sosial tentang mengelola sampah sudah sangat banyak, namun tidak semua warga mengakses informasi tersebut. sehingga yang terdorong untuk memilah sampah baru sedikit.

saya sebagai seorang warga yang merasa peduli terhadap kondisi lingkungan ingin memberikan saran untuk memperbanyak penyuluhan mengenai pemilahan sampah, dan ini dikoordinasikan hingga tingkatan pemerintah daerah terendah yaitu rt/rw, lalu diperbanyak lagi dibuat bank sampah di kabupaten sumedang, terutama daerah dekat rumah saya yaitu desa cilembu.

juga di setiap rw/rt nya alangkah lebih baik jika pemerintah daerah setempatnya memberikan himbauan dan juga reward bagi para pemilah sampah agar warga lebih termotivasi untuk melakukannya.

semoga langkah kecil ini bisa memberikan perubahan yang mendunia.

sebelumnya saya ucapkan terima kasih kepada bapak bupati sumedang dony ahmad munir atas segala upayanya dalam membangun sumedang.
juga seluruh pemerintah daerah yang telah melaksanakan tugasnya dengan amanah. barakallahu lakum",  PENCEMARAN LINGKUNGAN |   LAPORAN 6 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/bank-sampah-daerah-cilembu-tanjung-sari-202305081406421683529602702
Bantu Kami Yang Hak Tanahnya Tersandera Kebijakan Ipp Sumedang,"Salam hormat buat pak gubernur jawa barat , ini sudah yg kesekian kali saya meminta bantuan ke gubernur provinsi jawa barat.
memang masalah ada di wilayah sumedang tapi maaf pak gubernur, tolong jangan berikan jawaban bahwa hal ini bukan kewenangan provinsi...
ini bukan lagi soal yg katanya uu / aturan nya begitu, tapi ini adalah masalah ketidak adilan, kebijakan ipp sumedang yang banyak membuat masyarakat banyak dirugikan baik materiil dan imateriil..
dan sumedang ada diwilayah jawa barat...
sudah sekitar 20 th tanah masyarakat di karapyak, sekarang adalah ipp (induk pusat pemerintahan) sumedang, tidak dapat digunakan sebagaimana mestinya karena: tanah tidak bisa dijual, tidak bisa dibangun rumah, tidak bisa dipakai usaha, kecuali hanya untuk bercocok tanam saja..
padahal tidak sedikit mereka pemilik tanah ingin mendapatkan hak manfaat atas tanahnya : bisa untuk usaha, untuk tempat tinggal, untuk meningkatkan taraf ekonomi atau keperluan sehari-hari, jika dijual bisa untuk keperluan berobat, pendidikan dan ibadah umroh/ haji.
ada pemilik tanah yg dulu sangat berharap untuk bisa menikmati hasil dari kepemilikan tanahnya tsb sekarang banyak yg sudah tidak ada, dengan harapan2 yg belum tercapai, kemudian ahli warisnya pun (generasi ke 2) saat ini sudah banyak yg di usia pensiun dan menjelang sepuh..
sebenarnya sudah ada rekomendasi dari komnas ham pada th.2011. saat itu ada janji akan diselesaikan pada th.2012, kemudian dengan ombudsman ri ada janji akan diselesaikan dengan 2 th anggaran, th. 2017 dan th. 2018 tapi sampai th 2023 ini masih menyisakan janji2nya ?
ayo dong pak gubernur, janganlah wilayah jawa barat jadi tercoreng dengan adanya kebijakan dari salah satu pemerintah kabupaten (sumedang) yang karena kebijakannya jadi merugikan banyak orang.
kalaupun memang katanya uu nya begitu, hingga provinsi tidak bisa ada kewenagan atas kebijakan ipp sumedang tapi saya percaya kalau keadilan harus tetap ditegak kan , ayo pak gubernur, sudahilah kebijakan2 pemerintah daerah (kabupaten/ provinsi) dan pusat yg bisa merugikan masyarakatnya...
minimal pak gubernur bantu mendorong agar pemkab sumedang bisa segera menyelesaikan pembebasan tanah di karapyak tersebut...
saya adalah generasi ke 2 yg melanjutkan upaya penyelesaian masalah tanah di karapyak, semenjak th.2009 dimana sekarang sudah 14 th an, harus mundar mandir bogor, jakarta, bandung dan sumedang.
mohon saat ini tidak lagi memberikan solusi yg tidak ada kepastian nya, jika masih seperti itu, maaf saya akan terus maju sampai bisa ketemu pak jokowi langsung dengan cara apapun dan akan terus meminta dukungan kepada masyarakat banyak dengan melalui media sosial atas pembiaran ketidak adilan di sumedang, jawa barat, indonesia...
dan sangat pasti akan meminta kepada allah s.w.t yang maha adil agar para pemimpin di negeri ini bisa berlaku adil dan tidak menyusahkan masyarakatnya...


terima kasih
mohon maaf jika dalam penulisan tidak berkenan..

sawalludin
08138115050",  PERTANAHAN |   LAPORAN 15 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/bantu-kami-yang-hak-tanahnya-tersandera-kebijakan-ipp-sumedang-202303221523501679473430677
Jalan Rusak Dan Berlubang,"Jalan rusak sudah sekitar 4-5 tahun belum kunjung diperbaiki, apakah dana untuk memperbaiki jalan belum cair ataukah bagaimana?
lokasi kejadian kabupaten sumedang cimanggung cimanggung dusun sawah peundeuy no.04/06, cimanggung, kec. cimanggung, kabupaten sumedang, jawa barat 45364
aduan ini menjadi kewenangan pemda kab sumedang","  SENIN, 2025/02/03 |   JALAN BERLUBANG |   LAPORAN 5 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/jalan-rusak-dan-berlubang-202503100952521741575172397
Biaya Yearbook Map Ijazah Dan Medali,"Anak kami diminta uang untuk yearbook 200rb map ijazah dan medali 200rb.. sebelum pak dedi menjadi gubernur, yearbook di perbincangkan secara terbuka oleh sekolah dan komite kepada wali murid, setelah pak dedi jadi gubernur, mengenai yearbook di sampaikan secara group private via wa murid

lokasi kejadian kab. sumedang sumedang selatan kotakulon detail lokasi kejadian smpn 4 sumedang
aduan ini menjadi kewenangan pemerintah kabupaten sumedang","  MINGGU, 2025/06/01 |   PENDIDIKAN DASAR DAN MENENGAH |   LAPORAN 3 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/biaya-yearbook-map-ijazah-dan-medali-202506251608131750842493831
Pemaksaan Pembayaran Denda Gaib Di RSUD Wirahadikusumah Sumedang.,"Dipaksa menandatangani perjanjian untuk pembayaran denda penggunaan kamar BPJS.
keluarga pasien tidak mengetahui serta tidak pernah menandatangani atau menyetujui pasien di pindahkan ke pelayanan bpjs kelas 1 (satu).
namun di akhir keluarga pasien di paksa untuk membayar kekurangan biaya tersebut.
seharusnya dari awal, pihak rumah sakit sudah mengetahui bahwa pasien tidak menggunakan pelayanan BPJS kelas 1 (satu).
kita pasien serta keluarga pasien tidak mengetahui apapun terkait ruangan kelas 1 atau kelas 2.","  SENIN, 2025/08/25 |   PERLINDUNGAN KONSUMEN TERKAIT JASA LAYANAN KESEHATAN |   LAPORAN 7 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/pemaksaan-pembayaran-denda-gaib-di-rsud-wirahadikusumah-sumedang--202508251935161756125316784
